Source 	 Sink 	 Weight
 DRI 	 TSO 	 1.286991
 DRI 	 TSS 	 1.235401
 DRI 	 TWX 	 1.265666
 DRI 	 TXN 	 1.241323
 DRI 	 TXT 	 1.195157
 DRI 	 UAA 	 1.270892
 DRI 	 UAL 	 1.20941
 DRI 	 UDR 	 1.229271
 DRI 	 UHS 	 1.259416
 DRI 	 ULTA 	 1.206297
 DRI 	 UNH 	 1.231321
 DRI 	 UNM 	 1.206012
 DRI 	 UNP 	 1.311269
 DRI 	 UPS 	 1.211838
 DRI 	 URI 	 1.267448
 DRI 	 USB 	 1.163592
 DRI 	 UTX 	 1.216945
 DRI 	 V 	 1.358179
 DRI 	 VAR 	 1.22568
 DRI 	 VFC 	 1.149227
 DRI 	 VIAB 	 1.232584
 DRI 	 VLO 	 1.247415
 DRI 	 VMC 	 1.187971
 DRI 	 VNO 	 1.189798
 DRI 	 VRSK 	 1.244678
 DRI 	 VRSN 	 1.238072
 DRI 	 VRTX 	 1.29142
 DRI 	 VTR 	 1.276708
 DRI 	 VZ 	 1.239972
 DRI 	 WAT 	 1.23165
 DRI 	 WBA 	 1.219456
 DRI 	 WDC 	 1.249428
 DRI 	 WEC 	 1.287412
 DRI 	 WFC 	 1.173363
 DRI 	 WFM 	 1.294734
 DRI 	 WHR 	 1.179597
 DRI 	 WM 	 1.163241
 DRI 	 WMB 	 1.336897
 DRI 	 WMT 	 1.1608
 DRI 	 WU 	 1.194711
 DRI 	 WY 	 1.18648
 DRI 	 WYN 	 1.175714
 DRI 	 WYNN 	 1.283033
 DRI 	 XEC 	 1.318145
 DRI 	 XEL 	 1.292114
 DRI 	 XL 	 1.208035
 DRI 	 XLNX 	 1.264649
 DRI 	 XOM 	 1.273191
 DRI 	 XRAY 	 1.233547
 DRI 	 XRX 	 1.229068
 DRI 	 XYL 	 1.215438
 DRI 	 YHOO 	 1.259866
 DRI 	 YUM 	 1.179841
 DRI 	 ZBH 	 1.271664
 DRI 	 ZION 	 1.224005
 DRI 	 ZTS 	 1.229664
 DTE 	 DUK 	 0.556317
 DTE 	 DVA 	 1.244366
 DTE 	 DVN 	 1.324952
 DTE 	 DXC 	 1.37579
 DTE 	 EA 	 1.283698
 DTE 	 EBAY 	 1.371521
 DTE 	 ECL 	 1.232089
 DTE 	 ED 	 0.5706627
 DTE 	 EFX 	 1.189951
 DTE 	 EIX 	 0.5752535
 DTE 	 EL 	 1.193216
 DTE 	 EMN 	 1.312376
 DTE 	 EMR 	 1.236799
 DTE 	 EOG 	 1.290744
 DTE 	 EQIX 	 1.155689
 DTE 	 EQR 	 1.032153
 DTE 	 EQT 	 1.314668
 DTE 	 ES 	 0.4967673
 DTE 	 ESRX 	 1.328612
 DTE 	 ESS 	 1.037793
 DTE 	 ETFC 	 1.428291
 DTE 	 ETN 	 1.256372
 DTE 	 ETR 	 0.6640896
 DTE 	 EVHC 	 1.367206
 DTE 	 EW 	 1.360584
 DTE 	 EXC 	 0.8341466
 DTE 	 EXPD 	 1.281544
 DTE 	 EXPE 	 1.277614
 DTE 	 EXR 	 1.09095
 DTE 	 F 	 1.315921
 DTE 	 FAST 	 1.273839
 DTE 	 FB 	 1.26983
 DTE 	 FBHS 	 1.294693
 DTE 	 FCX 	 1.361594
 DTE 	 FDX 	 1.248151
 DTE 	 FE 	 0.8426292
 DTE 	 FFIV 	 1.328357
 DTE 	 FIS 	 1.234257
 DTE 	 FISV 	 1.127894
 DTE 	 FITB 	 1.396647
 DTE 	 FL 	 1.310272
 DTE 	 FLIR 	 1.316904
 DTE 	 FLR 	 1.302277
 DTE 	 FLS 	 1.333207
 DTE 	 FMC 	 1.310458
 DTE 	 FOX 	 1.283713
 DTE 	 FOXA 	 1.291414
 DTE 	 FRT 	 0.9252322
 DTE 	 FTI 	 1.333323
 DTE 	 GD 	 1.210813
 DTE 	 GE 	 1.215802
 DTE 	 GGP 	 1.041421
 DTE 	 GILD 	 1.313106
 DTE 	 GIS 	 1.012775
 DTE 	 GLW 	 1.237666
 DTE 	 GM 	 1.289176
 DTE 	 GOOG 	 1.276258
 DTE 	 GOOGL 	 1.262934
 DTE 	 GPC 	 1.197391
 DTE 	 GPN 	 1.373988
 DTE 	 GPS 	 1.343287
 DTE 	 GRMN 	 1.337301
 DTE 	 GS 	 1.337186
 DTE 	 GT 	 1.281649
 DTE 	 GWW 	 1.293721
 DTE 	 HAL 	 1.327223
 DTE 	 HAS 	 1.307188
 DTE 	 HBAN 	 1.397294
 DTE 	 HBI 	 1.382605
 DTE 	 HCA 	 1.285247
 DTE 	 HCN 	 0.9724924
 DTE 	 HCP 	 1.050581
 DTE 	 HD 	 1.208409
 DTE 	 HES 	 1.326206
 DTE 	 HIG 	 1.260379
 DTE 	 HOG 	 1.313146
 DTE 	 HOLX 	 1.275988
 DTE 	 HON 	 1.175989
 DTE 	 HP 	 1.342047
 DTE 	 HPQ 	 1.347386
 DTE 	 HRB 	 1.344039
 DTE 	 HRL 	 1.248236
 DTE 	 HRS 	 1.314301
 DTE 	 HSIC 	 1.206051
 DTE 	 HST 	 1.208108
 DTE 	 HSY 	 1.114206
 DTE 	 HUM 	 1.307621
 DTE 	 IBM 	 1.218056
 DTE 	 ICE 	 1.380382
 DTE 	 IDXX 	 1.326175
 DTE 	 IFF 	 1.177068
 DTE 	 ILMN 	 1.344856
 DTE 	 INCY 	 1.348046
 DTE 	 INTC 	 1.237286
 DTE 	 INTU 	 1.18672
 DTE 	 IP 	 1.21668
 DTE 	 IPG 	 1.206717
 DTE 	 IR 	 1.230416
 DTE 	 IRM 	 1.137644
 DTE 	 ISRG 	 1.281195
 DTE 	 IT 	 1.297093
 DTE 	 ITW 	 1.204276
 DTE 	 IVZ 	 1.317835
 DTE 	 JBHT 	 1.311876
 DTE 	 JCI 	 1.271769
 DTE 	 JEC 	 1.301155
 DTE 	 JNJ 	 1.154325
 DTE 	 JNPR 	 1.338941
 DTE 	 JPM 	 1.309957
 DTE 	 JWN 	 1.329819
 DTE 	 K 	 1.049149
 DTE 	 KEY 	 1.391192
 DTE 	 KIM 	 0.9374777
 DTE 	 KLAC 	 1.310462
 DTE 	 KMB 	 1.065571
 DTE 	 KMI 	 1.278621
 DTE 	 KMX 	 1.317917
 DTE 	 KO 	 1.038798
 DTE 	 KORS 	 1.355423
 DTE 	 KR 	 1.34097
 DTE 	 KSS 	 1.380185
 DTE 	 KSU 	 1.250467
 DTE 	 L 	 1.215862
 DTE 	 LB 	 1.300399
 DTE 	 LEG 	 1.21504
 DTE 	 LEN 	 1.232736
 DTE 	 LH 	 1.247152
 DTE 	 LKQ 	 1.311958
 DTE 	 LLL 	 1.234214
 DTE 	 LLY 	 1.213017
 DTE 	 LMT 	 1.202535
 DTE 	 LNC 	 1.405232
 DTE 	 LNT 	 1.132896
 DTE 	 LOW 	 1.254045
 DTE 	 LRCX 	 1.310943
 DTE 	 LUK 	 1.328384
 DTE 	 LUV 	 1.334584
 DTE 	 LVLT 	 1.246735
 DTE 	 LYB 	 1.340052
 DTE 	 M 	 1.356324
 DTE 	 MA 	 1.228617
 DTE 	 MAA 	 1.030917
 DTE 	 MAC 	 1.123304
 DTE 	 MAR 	 1.244439
 DTE 	 MAS 	 1.285176
 DTE 	 MAT 	 1.295171
 DTE 	 MCD 	 1.17745
 DTE 	 MCHP 	 1.28847
 DTE 	 MCK 	 1.357529
 DTE 	 MCO 	 1.253889
 DTE 	 MDLZ 	 1.095139
 DTE 	 MDT 	 1.185822
 DTE 	 MET 	 1.396965
 DTE 	 MHK 	 1.264132
 DTE 	 MJN 	 1.242551
 DTE 	 MKC 	 1.019936
 DTE 	 MLM 	 1.312037
 DTE 	 MMC 	 1.134371
 DTE 	 MMM 	 1.156068
 DTE 	 MNK 	 1.34686
 DTE 	 MNST 	 1.314911
 DTE 	 MO 	 1.011678
 DTE 	 MON 	 1.271084
 DTE 	 MOS 	 1.355024
 DTE 	 MPC 	 1.329772
 DTE 	 MRK 	 1.215703
 DTE 	 MRO 	 1.355783
 DTE 	 MS 	 1.363868
 DTE 	 MSFT 	 1.237822
 DTE 	 MSI 	 1.283325
 DTE 	 MTB 	 1.352295
 DTE 	 MTD 	 1.264069
 DTE 	 MU 	 1.363461
 DTE 	 MUR 	 1.336741
 DTE 	 MYL 	 1.34896
 DTE 	 NAVI 	 1.398383
 DTE 	 NBL 	 1.299915
 DTE 	 NDAQ 	 1.203915
 DTE 	 NEE 	 0.6138725
 DTE 	 NEM 	 1.254349
 DTE 	 NFLX 	 1.399252
 DTE 	 NFX 	 1.335509
 DTE 	 NI 	 1.253016
 DTE 	 NKE 	 1.340422
 DTE 	 NLSN 	 1.239985
 DTE 	 NOC 	 1.184898
 DTE 	 NOV 	 1.336592
 DTE 	 NRG 	 1.206042
 DTE 	 NSC 	 1.286695
 DTE 	 NTAP 	 1.305077
 DTE 	 NTRS 	 1.321267
 DTE 	 NUE 	 1.31657
 DTE 	 NVDA 	 1.335253
 DTE 	 NWL 	 1.224199
 DTE 	 NWS 	 1.303339
 DTE 	 NWSA 	 1.296521
 DTE 	 O 	 0.9544249
 DTE 	 OKE 	 1.266405
 DTE 	 OMC 	 1.219546
 DTE 	 ORCL 	 1.236099
 DTE 	 ORLY 	 1.220449
 DTE 	 OXY 	 1.260768
 DTE 	 PAYX 	 1.169261
 DTE 	 PBCT 	 1.338843
 DTE 	 PCAR 	 1.320101
 DTE 	 PCG 	 0.6412904
 DTE 	 PCLN 	 1.342035
 DTE 	 PDCO 	 1.275675
 DTE 	 PEG 	 0.6248019
 DTE 	 PEP 	 0.9931134
 DTE 	 PFE 	 1.249616
 DTE 	 PFG 	 1.300933
 DTE 	 PG 	 1.063194
 DTE 	 PGR 	 1.165176
 DTE 	 PH 	 1.243897
 DTE 	 PHM 	 1.229437
 DTE 	 PKI 	 1.256276
 DTE 	 PLD 	 0.9509595
 DTE 	 PM 	 1.042193
